fight_id,date,division,target,height_diff,reach_diff,date_diff,body_acc_diff,clinch_acc_diff,dist_acc_diff,ground_acc_diff,head_acc_diff,leg_acc_diff,sig_str_acc_diff,td_acc_diff,total_str_acc_diff,landed_body_per_diff,landed_clinch_per_diff,landed_dist_per_diff,landed_ground_per_diff,landed_head_per_diff,landed_leg_per_diff,losses_diff,wins_diff,outcome_diff,sub_avg_diff,td_avg_diff,splm_diff,sapm_diff,str_def_diff,td_def_diff,elo_diff,glicko_diff,glicko_rd_diff,recent_win_rate_diff,recent_finish_rate_diff,ko_rate_diff,sub_rate_diff,dec_rate_diff,days_since_last_diff,ko_vuln_diff,ewma_str_acc_diff,ewma_td_acc_diff,str_acc_var_diff,win_streak_diff,loss_streak_diff,str_acc_slope_diff,td_acc_slope_diff,splm_slope_diff,sos_diff,age_diff,grapple_ratio_diff,striker_vs_wrestler,wrestler_vs_striker,div_womens_strawweight,div_womens_flyweight,div_womens_bantamweight,div_womens_featherweight,div_flyweight,div_bantamweight,div_featherweight,div_lightweight,div_welterweight,div_middleweight,div_light_heavyweight,div_heavyweight,title_fight,southpaw_adv_diff,both_southpaw
a6ec8573a9d38c51,2026-05-16,bantamweight,0,7.700000000000017,12.700000000000017,0.0,11.725991643817416,11.197210054370387,4.565393676673139,6.819600389581829,1.0397599536026547,-1.5708110050690465,2.6886396893515254,-7.336023379802853,2.1657360890838504,0.07389467452788293,0.0216632524570623,0.16064919671825295,-0.08207556563474326,0.02212635241405403,0.004215856598634937,1.0,1.0,0.0,-0.028848999425975352,-0.12218231567306215,-0.2355471687012125,-0.1309402635498591,9.535102532890086,5.050227131464567,50.8409487498036,-211.60223476677652,-87.79953320157776,0.16666666666666663,-0.16666666666666669,0.5,0.0,-0.5,-287.0,-1.0,0.06167725934028501,-0.23293696981577103,-0.15742369917612298,1,0,0.0,0.0,0.0,12.131233826618427,,-0.000717849225454481,0.22205261302472246,0.22133476893485166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ec32745308e2b055,2026-05-16,welterweight,0,2.5,-7.599999999999994,0.0,9.96721759386498,17.063523343374833,5.899849351260052,-5.472645970018391,9.565179977288249,16.920960448780164,9.656909916176062,19.90799581147785,13.431524097186568,0.15150717409432285,0.09134009932333478,-0.09727785631422348,0.021497041754012167,-0.012625179648101337,-0.12332270968309822,-1.0,-4.0,0.0,0.4200384604379441,0.6622239620007794,-1.4142687325732477,-1.4859835257258318,3.5616901862844514,10.095255169921074,-39.57048175638283,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.16666666666666663,0.0,0.16666666666666669,-245.0,0.0,0.08708522106656652,0.14928908204976507,0.22238936582147037,1,-2,0.0996611527729806,0.0694444363811738,8.770862862058802,-20.015013368085874,,0.1874707343039187,0.07301202323340936,0.2604827218014343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6242cda790f2085d,2026-05-16,light heavyweight,0,5.0,10.099999999999994,0.0,-1.9435342784688885,-12.182702445727749,0.07403434501657102,6.371345728796719,-1.1172157290708853,-6.431694986285862,0.4323885790434687,12.881710372652272,-1.3209057792543177,-0.024259744842130962,0.008403893082847114,-0.04931628909616248,0.09217313905391365,-0.06413229999453518,0.13965278787726454,-1.0,1.0,0.0,0.23158358107258864,1.6010005264098772,-0.0434376268308192,-0.4467258004822323,1.1516610013067705,-5.179961731736327,75.28064984954858,-140.07848497463237,61.95414215074953,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,77.0,0.0,0.024509239676741568,-0.09473676175442727,0.07746792117492657,1,-3,0.0,0.0,0.0,-25.986915358565057,,0.22002969097369196,0.1368586574061543,0.3568882708486174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5f7111b982bcf6e3,2026-05-16,women's bantamweight,1,0.0,-5.100000000000023,0.0,3.1484563938567476,9.145843074321931,-2.1677869945283277,53.51907582354605,4.035507875946735,11.977113306240042,-0.11292863986958679,28.25437138659944,7.073672505215697,-0.02285290678613805,0.08163418592101605,-0.048427459992809285,0.054887738628246176,0.1879757821818907,-0.07702841083929969,5.0,4.0,0.0,0.36548632706851747,0.7925439707280613,-1.3156018904133129,0.6004818066850328,-5.522508458531142,12.688527264354633,-47.781000878951545,0.0,0.0,-0.6666666666666667,0.0,0.0,0.1111111111111111,-0.11111111111111116,7.0,0.0,-0.05830659531214616,0.4418278851894354,-0.2356767719746259,-5,1,-0.08437447082546698,0.011916329300664942,-3.5466664302222397,56.273867178271075,,0.19629184142436856,0.07652830454566475,0.27282010828257847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48cb604345f11766,2026-05-16,middleweight,1,0.0,-2.5,0.0,-11.04726872548234,-11.106903666997539,-0.02316398247111806,9.83263449380398,1.8306207571112694,10.66804606143269,-0.06923783398215022,-5.031019883290369,3.1009307407038236,-0.033793475310119864,0.05837267130433109,-0.030526165399139327,0.005471582160902849,0.14666191825494868,-0.07955035487873399,6.0,-3.0,0.0,-0.5261953462431785,-0.8812468231754438,-0.39725662673057505,0.15549655851871202,0.2707249186220082,-9.648103529063107,-69.26845511798024,256.08639908933174,-109.75744548541348,-0.3333333333333333,0.0,0.475,-0.04999999999999999,-0.625,-161.0,0.0,-0.0028970955222864525,-0.050607603770507104,0.004537541181306435,0,1,-0.002498452471693598,-0.008786953418995855,-23.722510702302287,25.431096998067005,,-0.06261408300253518,0.28020098956969103,0.21758694554827848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b98ead4eff6bf872,2026-05-16,women's strawweight,1,-5.099999999999994,-12.699999999999989,0.0,0.7256678986756953,-7.483424587641892,4.426639814698973,-13.344383652738522,7.399223900071291,-9.419651219745049,3.176077344225014,6.166503191379178,-6.9036531568288595,-0.08624248830831843,0.02435426607890563,0.08289798546082039,-0.051353733981901406,0.1596976317669478,-0.017556625900804868,-5.0,-2.0,0.0,-0.9557478135761179,0.43027292184205324,2.3533676620305464,1.4292168674498056,4.4069968045038905,26.79167474239418,7.1384194961203775,-11.267447824332748,-135.3636257564304,0.6666666666666666,-1.0,-0.25,-0.75,1.0,-189.0,-1.0,-0.0023885363996067888,0.07825606775378297,0.23867384487606594,2,-3,0.00191342022222345,-2.7777772352803597e-09,16.695375764622995,-78.24924048484036,,-0.0326501777267843,0.18573538306361093,0.1530851882467812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b482d4452e4d0eee,2026-05-16,flyweight,0,2.5,5.0,0.0,17.649447440119047,-0.5849164039191237,9.36709301450583,7.147876978937553,6.8744631138357555,7.772535399591931,9.230399006593956,4.422493136535611,9.607763520059237,0.08707804926883897,-0.01424879643100703,0.08378358834170596,0.012160060031708123,0.053686673159107745,-0.0590698704855398,-1.0,1.0,0.0,0.088593171780951,0.062452058303881675,0.33261808886127486,0.6800965049961718,0.5673458582527644,-0.7295373969864016,79.39254889002768,-2.4143507265991957,-27.914940080010552,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,343.0,-1.0,0.16387383515239895,-0.1315789217836313,0.12544099413000984,0,-2,0.0,0.0,0.0,10.48038519781403,,-0.010994377820526202,0.20728128108652505,0.19628690002434773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39417b7d07c2fd83,2026-05-16,women's strawweight,0,5.099999999999994,7.599999999999994,0.0,2.0623993059791275,1.1253301843597043,3.669997301843253,-11.248655548705962,1.948294683044118,-4.957708201027202,3.4359625652128543,-8.738173768855386,7.795283541548976,0.07919976839235707,-0.004605988297507052,0.07421079915950379,-0.005921915657362456,-0.06366785630060312,0.04815098311288052,0.0,2.0,0.0,0.29387096044509237,-0.6154820423046343,0.47348758264185964,-1.0288977093079907,-0.2965593636860717,11.446175834953706,33.94488795896018,130.31951224587965,19.4489925445846,0.6666666666666666,0.16666666666666663,0.0,0.5,0.5,-49.0,-1.0,0.12525389761319733,-0.12857141938775576,-0.07828231768053673,0,-1,0.0,0.0,0.0,21.134642841555888,,-0.11911223513275543,0.24583208969747186,0.12671988041107665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70f1621080b3435c,2026-05-09,middleweight,0,2.5999999999999943,-2.5,0.0,-4.75417710499363,11.224705564903402,2.5311635728852977,11.463463495237455,12.673203786196197,13.376487327398465,12.365371091588585,-10.315882731742086,25.396773034594368,-0.012435329930045425,0.002411820979492163,-0.47340171753151855,0.3833109830894818,-0.09054322468940523,0.015299641156906227,-7.0,-8.0,0.0,1.227329809325435,3.1624701851129,-1.747894847805458,-1.8146823602796625,-12.861178450109222,2.4795554469880017,-19.414020566873205,235.92347527405195,-1.0049521493740485,0.33333333333333337,0.0,-0.07189542483660133,0.3856209150326797,-0.3137254901960785,189.0,0.0,0.19091342739536438,-0.09935703357216819,0.07532638030253655,8,0,-0.04076369417723569,-0.06051279576945426,-26.383671933017297,-53.78992533805035,,0.38536651794264554,0.06359721727551686,0.44896367030725487,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
c85b530861145935,2026-05-09,flyweight,1,-5.099999999999994,-12.700000000000017,0.0,3.0440296599059593,20.863453590766447,5.3833553834414545,-3.411317138954324,-0.9857768321137783,2.796756532761677,0.2779475857228988,13.529047552608993,-1.060590168237809,0.08552379219928773,0.02578924530065893,0.3100913544417102,-0.28741647896773503,-0.017755383922187784,-0.019304287502465753,0.0,1.0,0.0,-0.9729235707353177,-1.378086799748765,4.058872658392827,2.7078222643452343,9.676065010615204,27.580715613349007,9.460388472067507,44.960362083813834,-42.2952257324786,0.33333333333333337,0.0,-0.041666666666666685,-0.375,0.41666666666666663,0.0,0.0,-0.0788959841220569,0.16565573032501935,-0.03924489943719758,4,0,0.036279175680141676,-0.018024136200516516,496.31155085622845,-17.404328142885788,,-0.32658649222669234,0.4018614563512458,0.07527499588839405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22ba4f1b0aafbf82,2026-05-09,heavyweight,1,7.699999999999989,5.099999999999994,0.0,8.72031312162369,12.322167715463664,7.541836018101456,19.55783524460071,6.132584918606852,4.184765500311229,8.453023760820251,11.140163603554576,11.243966185097428,0.06874942330954567,0.037869992959891324,0.028934595991080836,-0.024243395308841037,-0.02679150059334645,0.0006032709259319313,3.0,3.0,0.0,-0.0061194171396968255,0.14769406975742405,-0.01215259949240366,-0.16471110905251285,0.3243871087559498,1.0283642768417778,58.23846304005292,73.28361277337353,-68.00390099943738,-0.33333333333333337,-1.0,-0.038461538461538436,0.07692307692307693,-0.038461538461538436,91.0,0.0,0.0876455655124479,0.2013419358135829,-0.002546343733670561,-2,0,0.003922826100511126,-0.013030296704316954,-120.75769531749893,35.260667721751815,,0.024046162449900682,0.10511754205984505,0.12916369940519234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
845b8653f9cf839c,2026-05-09,welterweight,1,0.0,-10.099999999999994,0.0,9.287317796453884,16.51105636772499,13.84628551811188,16.771613162711034,14.389427236430233,5.230321347686498,14.246044592303896,6.505312944840512,21.500793819338057,-0.16172736719629593,-0.004995949566899194,-0.0363377110107318,0.05511865871624816,0.03570452372953725,0.1398078416053759,-3.0,-3.0,0.0,0.6339456049461406,1.4160911067091941,0.0585488088945012,0.08651423785376755,0.6484294477727559,9.443886514739944,-9.208146870231076,10.981405619869975,-32.63066850495602,0.0,0.0,-0.7272727272727273,0.5,0.2272727272727273,-154.0,1.0,0.1859706590445364,0.12227543291166237,-0.005921563021642578,0,0,-0.005279735473211068,-0.037784850752797625,28.621409706448002,32.35129124641685,,0.14817667357015457,0.1644674621088572,0.3126440940070666,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0
1158a27a1a04b971,2026-05-09,lightweight,1,2.5,0.0,0.0,0.9212974976049964,13.350361030513781,12.328178328471793,9.871625939519781,11.681557740730753,5.7178799384635255,11.286991455222278,6.386441594465609,7.244815997790468,0.07933092656007046,-0.018318087031614846,0.1255396672936112,-0.04332299748585586,-0.02163447082958614,0.006202127045656258,-6.0,0.0,0.0,-0.08994214929604455,0.18011371436065882,2.894543343983293,0.446474354909451,4.027816695129047,7.881953896796858,102.12152631785739,309.80985825780203,-17.793531365486473,0.6666666666666666,0.0,-0.26666666666666666,0.13333333333333333,0.1333333333333333,-301.0,0.0,0.12213004170936587,0.03154339111601051,-0.00194019995933516,2,-4,-0.0022005161150645365,0.0004046537505842133,753.0118941359076,-16.2165304538089,,-0.09025744537006819,0.22342122445309673,0.13316377329512646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
770c5302e32916ea,2026-05-09,middleweight,1,0.0,5.0,0.0,2.0874152138963638,1.0859738883806003,-1.0441135494241465,17.59562977009532,-1.2530460601616227,13.251086710202287,-0.9649698118399428,42.14207334696653,-2.293465486366209,-0.015425869655522673,0.0792885359497635,-0.029635527747585932,0.017331942409457096,0.09525394219309513,-0.0128431219259377,-1.0,3.0,0.0,-0.057978305365684324,0.2144570350654087,-0.7647250586722305,-1.159685458554761,0.9511711792548851,22.12801841381907,49.39753739784237,-30.718811934271116,-5.249252890258845,0.5,0.16666666666666663,0.75,0.0,-0.75,-322.0,-1.0,0.025364391244654283,0.4153842000004153,-0.2575245866791374,3,0,0.0,0.0,0.0,-50.8574985705327,,0.06651432591582332,0.14128067719547105,0.20779499474853727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f88dc6e0c29cff1d,2026-05-09,welterweight,0,7.599999999999994,5.099999999999994,0.0,27.839748987560817,32.35985678280531,11.929390459351161,18.842496283866126,14.587901474416167,16.893742504985553,12.446979859816075,-0.43363371956307617,15.021607523974389,0.044332223027318846,0.0043876642358869344,0.1018010917742811,0.03555155324850995,0.13609856271872123,-0.03869047648736207,2.0,7.0,0.0,-0.3768928642260252,-1.2692964900445338,1.4564629727786218,0.5887250537261641,6.5909486651494475,11.386539563552894,-3.5172806609461986,8.765934219463816,-21.24123126867329,0.0,-0.33333333333333337,0.5,-0.625,0.125,63.0,0.0,0.4827587634238707,0.0,0.04747999277297632,3,0,0.029006172647354438,0.0,8.444717728921368,-60.246098348715805,,-0.27275409310538434,0.3568090606756958,0.08405502163758528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ffcb47e17eebe6a6,2026-05-09,lightweight,1,7.600000000000023,15.300000000000011,0.0,1.97983324595387,10.178210003776407,2.9209826994803407,-7.144386693520943,8.91805664060923,3.6097628967386868,7.824788630723887,-4.312853360679206,13.339741494888287,0.023683657619641696,0.026081800938345973,-0.16157093987635107,0.1534498616422932,0.02424092759135843,-0.029963862506711986,0.0,7.0,0.0,0.41194943333595135,0.8819538570147576,-1.0630389554888042,-1.5453237425782245,-3.0707606172190367,11.416879036910423,62.68418325545372,349.4398642099984,-38.51288492958268,0.3333333333333333,0.6666666666666666,-0.06818181818181818,0.11363636363636365,-0.04545454545454547,-42.0,1.0,0.04428288546340747,-0.3670886662990592,-0.0266839800371451,0,-1,0.022065165058197524,0.04020530266226649,-79.41662866357096,33.60008490499672,,0.14533289979805808,0.17912597992863066,0.3244588595855553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
e50857173607d631,2026-05-09,lightweight,1,-2.6000000000000227,7.600000000000023,0.0,3.9478420770872447,-6.3690504673389015,-6.9675234854427615,-5.651310439231082,-12.111633993253271,2.1728225243946184,-7.469570976587562,12.27419640437855,-10.31053432780751,0.03962422515103167,0.023070728464188922,0.006163376698123613,0.014133551446425557,-0.11324745892718102,0.11699089038488751,11.0,18.0,0.0,1.442971742344859,-0.1813705159672594,-2.0063450064916895,-0.4114352320065984,3.381243118336698,-7.344325771192729,16.829567657833422,-22.19287742010556,-20.720991376179512,0.0,-0.3333333333333333,-0.1111111111111111,0.48148148148148145,-0.37037037037037035,154.0,-1.0,-0.14683221130995883,0.0830690471254576,-0.009379743351586759,0,0,0.009874761578875641,0.02769804648769668,-535.8234864842207,-42.034364728968285,,0.08544526064915747,0.16942713651314203,0.2548724032217487,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9d35723a53749931,2026-05-09,middleweight,1,0.0,2.5,0.0,6.0021228461756095,6.3979679070173034,0.8637708402586028,16.00207345042132,-1.4531835364376917,18.017116550978315,-0.6225275472371194,9.590303299801434,-2.217195365211225,0.023827108661193058,-0.04778465595380291,0.2064892427648486,-0.07485854485383087,0.07491762976268901,-0.014898696466667,4.0,4.0,0.0,-0.2014328296794517,-0.1638217695054145,-1.064765997750909,1.9419289084951883,0.32985450448356346,49.27733516895763,17.839741362009818,102.7202624043598,-18.59635126137738,-0.3333333333333333,-0.6666666666666667,-0.16666666666666663,0.0,0.16666666666666666,-7.0,-1.0,0.018696250753567678,0.4485991934805855,-0.33961435992402733,0,1,-0.009458485141045372,-0.023684179674524304,1.359085774314453,77.17531414042014,,0.019321593654604424,0.16678585795144377,0.18610745611562415,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
303018d7459323b4,2026-05-09,featherweight,1,-10.200000000000017,-7.599999999999994,0.0,15.745248139378582,8.033193883700804,-0.4272184494974809,14.237263774278723,15.757947297110135,7.035206932213512,9.52265192211297,11.007488600019464,18.73367359850289,-0.06161321868560918,-0.015805853532248518,-0.16875703219910088,0.24313666990249366,0.28761400014312155,-0.16742699728636834,1.0,3.0,0.0,0.6978809335146506,2.3947253042821774,-0.9568742537615895,-1.0501278983614386,-2.4020972411764063,-8.873859754220767,27.205458330927286,-12.065023801375219,-12.687687722383316,0.33333333333333337,0.3333333333333333,-0.2,0.375,-0.17500000000000004,-70.0,0.0,0.1300251345294104,0.04364140913890052,-0.022543482657298705,2,0,-0.008969112096231708,0.09908436402199984,-10.347890979306557,37.29141577110795,,0.35206010714760844,0.09977424971030022,0.45183426116817077,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0
