fight_id,date,division,target,body_acc_diff,body_atmpted_diff,body_landed_diff,clinch_acc_diff,clinch_atmpted_diff,clinch_landed_diff,ctrl_diff,dist_acc_diff,dist_atmpted_diff,dist_landed_diff,draws_diff,ground_acc_diff,ground_atmpted_diff,ground_landed_diff,head_acc_diff,head_atmpted_diff,head_landed_diff,height_diff,kd_diff,landed_body_per_diff,landed_clinch_per_diff,landed_dist_per_diff,landed_ground_per_diff,landed_head_per_diff,landed_leg_per_diff,leg_acc_diff,leg_atmpted_diff,leg_landed_diff,losses_diff,reach_diff,sapm_diff,sig_str_acc_diff,sig_str_atmpted_diff,sig_str_landed_diff,splm_diff,str_acc_diff,str_def_diff,sub_att_diff,sub_avg_diff,td_acc_diff,td_atmpted_diff,td_avg_diff,td_avg_acc_diff,td_def_diff,td_landed_diff,total_str_acc_diff,total_str_atmpted_diff,total_str_landed_diff,wins_diff,total_fight_time_diff,elo_diff,recent_win_rate_diff,recent_finish_rate_diff,win_streak_diff,is_debutant_diff,age_diff,grapple_ratio_diff,strike_ratio_diff,striker_vs_wrestler,wrestler_vs_striker,div_womens_strawweight,div_womens_flyweight,div_womens_bantamweight,div_womens_featherweight,div_flyweight,div_bantamweight,div_featherweight,div_lightweight,div_welterweight,div_middleweight,div_light_heavyweight,div_heavyweight,title_fight
972034fcd94ca83b,2011-12-30 00:00:00,welterweight,1,29.1666666666667,-12.0,-4.0,26.6106442577031,30.0,35.0,2818.0,-8.173389720234201,-126.0,-57.0,1,-8.101629913710497,135.0,94.0,17.731829573934903,38.0,62.0,5.0800000000000125,-1.0,-0.6428571428571397,18.5,-53.4285714285714,34.7857142857143,-12.0,12.6428571428571,15.952380952381006,13.0,14.0,-4,0.0,-0.7887231510572299,18.039950062422,39.0,72.0,-4.38139162247998,10,-29.847230782777203,3.0,-0.168596605055661,16.6666666666667,41.0,2.886277994227766,25,14.102564102564102,21.0,25.079046237399105,213.0,235.0,3,4241.0,87.18252454061576,0.16666666666666663,-0.16666666666666669,2,0,-5.689253935660503,0.5229131635461697,-0.5229131983465358,0.04173484806668738,0.5646479444316546,0,0,0,0,0,0,0,0,1,0,0,0,0
92d0c39f0df77c7e,2011-12-10 00:00:00,heavyweight,1,9.873417721519004,54.0,51.0,18.908045977011497,67.0,60.0,1373.0,0.8056657223795938,-103.0,-33.0,-1,-6.402439024390198,115.0,64.0,4.461185829372695,-7.0,13.0,0.0,3.0,12.8888888888889,15.66666666666663,-35.0,19.88888888888893,-34.8888888888889,21.99999999999997,-12.5,32.0,27.0,-1,5.079999999999984,-0.21280902341231966,13.562136254707298,79.0,91.0,-0.04987233903817012,5,-22.893683755137303,13.0,1.45597683559754,18.095238095238102,17.0,1.29138283413448,11,-5.5555555555556,12.0,10.540951910814897,102.0,122.0,-18,2237.0,8.7619753036995,0.0,0.0,1,0,-2.973305954825463,0.14634531663511868,-0.14634526308286122,0.18115170136942385,0.32749696230105363,0,0,0,0,0,0,0,0,0,0,0,1,0
69d6d58d58cb81e3,2011-12-10 00:00:00,light heavyweight,0,39.0507011866236,85.0,78.0,5.3333333333333,194.0,140.0,6766.0,5.035949918861,379.0,126.0,1,3.474903474903499,511.0,310.0,19.0452880687421,897.0,417.0,2.539999999999992,1.0,7.49,18.94,-62.83,43.47,-5.769999999999996,-1.8000000000000007,-18.75,102.0,81.0,5,-2.539999999999992,-0.20915931216261985,21.2713128729753,1084.0,576.0,0.7991796097692301,11,-4.5190104450814985,7.0,0.115758714090964,-55.2845528455285,122.0,2.673504511648107,-9,-13.2432432432432,54.0,33.0437489461601,2039.0,1482.0,0,13722.0,23.675786847610198,0.0,0.6666666666666666,1,0,1.3579739904175199,0.3892469333294236,-0.38924658699317377,0.07505082789248399,0.46429749458909736,0,0,0,0,0,0,0,0,0,0,1,0,0
8abe79e6d300b639,2011-12-10 00:00:00,featherweight,0,-26.923076923076906,50.0,36.0,-14.285714285714306,12.0,10.0,138.0,6.7081873621383,283.0,92.0,0,8.482142857142897,18.0,13.0,3.5902376364804987,256.0,75.0,2.539999999999992,2.0,17.25,6.75,11.0,-16.25,-3.75,-14.0,-8.3333333333333,7.0,4.0,6,-10.159999999999997,1.84921996430833,5.1089588377723985,313.0,115.0,-0.005008347245409883,1,-13.209748509204104,0.0,-1.192159346036493,0.0,0.0,-1.192159346036493,22,-35.2941176470588,0.0,5.164395855429603,396.0,183.0,9,2301.0,-67.80583470001193,-0.33333333333333337,-0.6666666666666667,3,0,4.6516084873374375,-0.23958328770303564,0.23958320747159612,0.30208317506130816,0.06249996725406399,0,0,0,0,0,0,1,0,0,0,0,0,0
834968d130e1f0e9,2011-12-10 00:00:00,light heavyweight,1,-4.3618266978922975,-10.0,-13.0,-7.513274336283203,13.0,1.0,-423.0,-14.889985071720702,-79.0,-96.0,0,11.244388327721595,14.0,28.0,-5.463654882803702,-8.0,-28.0,7.6200000000000045,-8.0,1.2727272727272982,2.010101010101099,-22.4646464646465,20.7272727272727,2.6969696969697026,-3.3838383838383983,-0.6394445966932096,-34.0,-26.0,-2,25.400000000000006,0.07590460382907005,-5.705183122724399,-52.0,-67.0,0.9150713519734799,5,4.088704088704098,-2.0,0.15218540952022108,-2.150537634408593,13.0,2.16224959308478,-20,15.0,8.0,-7.238843867487702,-102.0,-125.0,-3,-2857.0,25.05926343229521,0.6666666666666667,0.33333333333333337,4,0,-9.136208076659823,0.1625271350830948,-0.16252704157184417,0.16300934554858748,0.3255364149269127,0,0,0,0,0,0,0,0,0,0,1,0,1
dbe53d31f4c1ccf7,2011-12-10 00:00:00,welterweight,0,-10.909090909090907,4.0,2.0,10.875331564986801,16.0,13.0,737.0,-11.411992263056106,14.0,1.0,-1,-8.158508158508198,5.0,0.0,-9.280936454849495,27.0,6.0,-2.539999999999992,-1.0,-0.8333333333333002,16.5,-4.0,-13.3333333333333,-6.5,6.6666666666667,25.641025641025607,4.0,6.0,-14,5.0800000000000125,-0.60787671232877,-5.8333333333333,35.0,14.0,-0.8535586658725398,6,15.285181236673793,2.0,0.452278141751041,16.6666666666667,4.0,0.17867778439546989,30,85.7142857142857,4.0,-6.308641975308603,38.0,16.0,-34,1040.0,23.703122915723725,0.0,-0.16666666666666669,1,0,0.4544832306639286,0.10810807387712862,-0.10810809742066352,0.189919578293288,0.29802764593715875,0,0,0,0,0,0,0,0,1,0,0,0,0
76d18b94f580be6e,2011-12-10 00:00:00,middleweight,0,-0.10695187165769937,38.0,29.0,-22.9951690821256,22.0,4.0,325.0,4.521072796934899,228.0,85.0,0,0.0,105.0,60.0,-0.3901895206242969,297.0,105.0,10.159999999999997,0.0,-8.5,-18.75,10.5,8.5,-3.25,12.5,0.0,20.0,15.0,1,5.0800000000000125,1.64329518157411,-0.04115589264189623,355.0,149.0,3.33160943902784,7,3.7556802993851974,-1.0,-0.5,-16.6666666666667,1.0,-0.23696481559982996,4,-29.6969696969697,0.0,2.6883506817536045,528.0,314.0,6,559.0,3.7775264592994517,0.16666666666666663,0.3333333333333333,0,0,-2.269678302532512,-0.2143267172082341,0.21432689222412793,0.2977558905235708,0.08342918671674922,0,0,0,0,0,0,0,0,0,1,0,0,0
e03ec6b24fca2386,2011-12-10 00:00:00,light heavyweight,0,-4.473304473304495,68.0,57.0,-10.119047619047606,78.0,38.0,937.0,-0.713056863455197,326.0,102.0,1,10.76604554865419,48.0,44.0,-8.167836344631898,321.0,80.0,2.539999999999992,-2.0,15.05,-4.050000000000001,3.674999999999997,0.375,-28.424999999999997,13.05,-0.3521126760562936,63.0,47.0,4,7.6200000000000045,0.06022803895589002,-0.7411489019007007,452.0,184.0,1.5941606497979,-6,8.635198946958099,5.0,0.8329850287705871,-22.7272727272727,1.0,-0.909203066629442,-4,23.684210526315795,-2.0,-4.810019537515004,530.0,252.0,0,1734.0,95.67161685946166,0.0,-0.3333333333333333,1,0,1.4182067077344342,-0.29179322155895704,0.2917932699074621,0.36995203882339284,0.0781588814415618,0,0,0,0,0,0,0,0,0,0,1,0,0
fd0c847858bd346f,2011-12-10 00:00:00,lightweight,0,-24.428274428274392,11.0,-1.0,16.599190283400794,-25.0,-11.0,-1660.0,29.2707292707292,118.0,91.0,-2,-31.25,-45.0,-30.0,19.3188984654194,8.0,30.0,-2.539999999999992,1.0,-15.625,-20.625,50.625,-30.625,19.0,-3.25,1.1508951406649004,29.0,21.0,-20,-10.159999999999997,-0.36744368426905005,13.3032015065913,48.0,50.0,3.7716820685094303,5,41.835936170936705,-11.0,-2.04334365325077,-30.0,-30.0,-1.671826625387,-30,55.0,-9.0,-11.3308244953814,-133.0,-116.0,-43,-3258.0,105.0142198725739,0.33333333333333337,-0.16666666666666663,-1,0,-9.418206707734427,-0.6459327647891356,0.6459329378462166,0.645932627007539,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
70995170c27c4143,2011-12-10 00:00:00,lightweight,1,0.0845665961945059,-67.0,-56.0,18.6966292134831,-39.0,-13.0,981.0,-24.215088621868297,-304.0,-168.0,-2,-20.729493315728703,63.0,13.0,-5.983832807571002,-163.0,-75.0,0.0,0.0,-1.3174603174602986,11.3650793650793,-37.0,26.4285714285714,9.6666666666667,-7.380952380952369,14.529914529914507,-50.0,-37.0,1,17.78,-0.34825960586284976,-9.863324150445997,-280.0,-168.0,-1.68170944085231,-4,0.3163269542115046,-1.0,-0.026544299754750256,4.306722689075698,-12.0,-0.06414621359574024,4,-15.238095238095298,-2.0,1.6317606145541035,-236.0,-130.0,-12,-367.0,-108.1981154747773,-0.3333333333333333,0.0,-3,0,2.803559206023273,0.16362486724263603,-0.16362491128378054,0.15733160467384136,0.3209564735346368,0,0,0,0,0,0,0,1,0,0,0,0,0
