fight_id,date,division,target,body_acc_diff,body_atmpted_diff,body_landed_diff,clinch_acc_diff,clinch_atmpted_diff,clinch_landed_diff,ctrl_diff,dist_acc_diff,dist_atmpted_diff,dist_landed_diff,draws_diff,ground_acc_diff,ground_atmpted_diff,ground_landed_diff,head_acc_diff,head_atmpted_diff,head_landed_diff,height_diff,kd_diff,landed_body_per_diff,landed_clinch_per_diff,landed_dist_per_diff,landed_ground_per_diff,landed_head_per_diff,landed_leg_per_diff,leg_acc_diff,leg_atmpted_diff,leg_landed_diff,losses_diff,reach_diff,sapm_diff,sig_str_acc_diff,sig_str_atmpted_diff,sig_str_landed_diff,splm_diff,str_acc_diff,str_def_diff,sub_att_diff,sub_avg_diff,td_acc_diff,td_atmpted_diff,td_avg_diff,td_avg_acc_diff,td_def_diff,td_landed_diff,total_str_acc_diff,total_str_atmpted_diff,total_str_landed_diff,wins_diff,total_fight_time_diff
26ac85fc4bee63a6,2015-09-26 00:00:00,flyweight,1,-2.073288331726104,27.0,17.0,-2.8963414634146005,9.0,5.0,-1049.0,0.4220266305575038,-107.0,-40.0,0,0.08214676889370054,-5.0,-3.0,-0.3135332345228008,-132.0,-55.0,-2.539999999999992,2.0,10.399999999999999,7.94285714285714,-4.571428571428598,-3.8571428571429003,-10.342857142857099,-0.1999999999999993,-8.8888888888889,2.0,0.0,-4,0.0,-0.026744770387490124,1.6899360337566947,-103.0,-38.0,0.6249351667595602,4,-2.9867792787388936,-3.0,-0.44189852700491,-8.3333333333333,0.0,0.2251235965569599,4,-29.9595141700404,-1.0,-0.20297101145670382,-163.0,-93.0,-1,-2052.0
1c5bed46920ab3e1,2015-09-26 00:00:00,featherweight,0,-2.5,-36.0,-23.0,-22.0,-15.0,-13.0,-582.0,3.9502508656632003,-108.0,-37.0,2,4.927536231884098,-64.0,-35.0,-1.0250599488787984,-140.0,-57.0,2.539999999999992,-2.0,-12.125,-10.875,29.625,-18.125,-11.0,23.5,12.184873949579796,-11.0,-5.0,-3,5.079999999999984,-0.0510416264234701,-0.3247683637405032,-187.0,-85.0,0.4397942881556598,-7,-2.1973466003316986,-2.0,-0.11835475975665499,11.818181818181799,-17.0,-1.1422325143796002,7,10.909090909090907,-11.0,-1.4914377254076001,-268.0,-157.0,3,-2402.0
e7e244a0bf244e61,2015-09-26 00:00:00,bantamweight,1,13.9858128834356,-35.0,-4.0,0.954108714640796,-2.0,0.0,614.0,5.558953735537202,223.0,123.0,1,-11.448084269012696,-4.0,-21.0,2.849598303495,262.0,114.0,-15.23999999999998,1.0,-9.3257575757576,-1.5075757575758004,0.2954545454545041,1.0227272727272982,17.0,-7.60606060606057,-1.731418918918905,-10.0,-8.0,-3,-7.6200000000000045,0.9789870587750298,1.417158973446199,217.0,102.0,0.16494739369015,3,2.492532701617101,0.0,-0.019451846858534003,-5.529953917050705,17.0,0.6853102426509969,0,10.162337662337691,8.0,-5.675666504630598,81.0,-49.0,5,1337.0
85e1b21ea88fe7e3,2015-09-26 00:00:00,welterweight,1,33.3333333333333,0.0,3.0,7.843137254901997,13.0,10.0,3.0,-0.8164202523248001,-6.0,-4.0,2,-15.773809523809497,-26.0,-18.0,2.643244856672201,24.0,15.0,-2.539999999999992,0.0,5.666666666666661,12.33333333333333,11.3333333333333,-23.6666666666667,14.3333333333334,-20.0,29.545454545454504,-43.0,-30.0,3,5.079999999999984,0.44762746831711997,-1.7027863777090033,-19.0,-12.0,-1.39080459770115,-6,3.5714285714284983,1.0,0.333333333333333,57.142857142857096,-7.0,0.09018567639256991,7,13.6666666666667,2.0,4.601715686274503,41.0,36.0,20,815.0
b82b243982fcb2ac,2015-09-26 00:00:00,lightweight,0,-10.4166666666667,-10.0,-5.0,-51.2820512820513,-1.0,-7.0,1.0,-2.1197411003236013,-17.0,-7.0,6,5.5555555555556,-3.0,-1.0,-9.968944099378799,-31.0,-17.0,-7.6200000000000045,0.0,-8.5,-16.25,13.75,3.0,-14.75,23.5,-36.070381231671504,20.0,7.0,2,-22.860000000000014,0.4207962258548299,-6.407868699802098,-21.0,-15.0,-0.9385343746848949,-11,-11.701234089293798,2.0,0.603088326715719,-15.0,-10.0,-3.114289048897318,-21,-20.0,-5.0,19.693486590038397,62.0,63.0,14,710.0
4496c2fa6aaccba6,2015-09-05 00:00:00,flyweight,1,10.674581759309206,231.0,191.0,11.559139784946197,312.0,251.0,3283.0,9.5977356801206,374.0,215.0,1,7.908045977011497,62.0,54.0,10.867808068190204,289.0,170.0,0.0,-5.0,8.714285714285701,15.5357142857143,-19.107142857142904,3.3214285714285996,-18.797619047619,9.9285714285714,-12.283272283272197,228.0,159.0,-4,0.0,-1.4741800905562,17.118051512304007,748.0,520.0,0.32754943220028965,14,4.8409886662501975,6.0,0.412245209557981,13.398058252427198,88.0,2.66367278526043,28,-15.204678362573105,49.0,23.5944651356316,1227.0,944.0,4,8257.0
6f5f4b256f643ffb,2015-09-05 00:00:00,heavyweight,1,-28.956228956229005,-56.0,-64.0,-13.655462184873898,-21.0,-32.0,-1580.0,-1.8532818532818993,429.0,132.0,0,10.719131614654003,-90.0,-47.0,-4.083538637425001,273.0,61.0,0.0,2.0,-16.41647058823529,-13.145882352941202,19.247058823529407,-6.642352941176501,14.2305882352941,1.9835294117646995,-21.6770186335404,101.0,56.0,0,-5.079999999999984,-1.74926410418984,-10.083980100738898,318.0,53.0,0.86366792820235,-2,26.770041580293594,-16.0,-1.6457391189046398,-5.454545454545503,-39.0,-1.92237120150301,-5,33.8266384778013,-18.0,-15.7341896588214,219.0,-46.0,6,-1257.0
7e1ae27779ac6ba5,2015-09-05 00:00:00,light heavyweight,0,-2.380952380952394,-11.0,-8.0,6.931818181818201,-39.0,-23.0,-509.0,-1.8240530633618022,-235.0,-96.0,1,2.884615384615401,-5.0,-4.0,-4.594724798265702,-269.0,-116.0,-2.539999999999992,0.0,7.5,-15.5,2.5,13.5,-19.5,12.16666666666667,3.3333333333333,1.0,1.0,2,-2.539999999999992,-0.6462563359258398,0.7936507936507979,-279.0,-123.0,-2.5777997150790997,3,-8.427213518746704,0.0,0.0,-47.3684210526316,-16.0,-4.45299615173172,-2,0.0,-9.0,0.9576726747074957,-330.0,-164.0,12,-801.0
e0f8e1e8cbdd63da,2015-09-05 00:00:00,light heavyweight,1,-1.529581529581506,8.0,5.0,-13.707052441229607,-9.0,-17.0,1541.0,-13.477431052581302,289.0,80.0,0,3.6363636363635976,127.0,81.0,-2.758599045945296,401.0,149.0,2.5400000000000205,10.0,-7.200000000000001,-19.599999999999998,-3.3999999999999986,23.2,35.1333333333333,-27.066666666666702,-11.839150847111696,-2.0,-10.0,4,-2.539999999999992,-1.3275844792834002,-14.0173901229536,407.0,144.0,-0.6654477954318199,-7,17.3829577904158,4.0,0.41210494344558396,23.809523809523803,19.0,1.383976848384332,39,0.0,13.0,-4.823972509216695,670.0,377.0,4,3336.0
05d2534e0f2d5042,2015-09-05 00:00:00,women's strawweight,1,0.0,3.0,2.0,8.918128654970701,49.0,34.0,957.0,4.769736842105303,-63.0,-25.0,0,19.5652173913043,90.0,63.0,28.492550394390804,93.0,77.0,2.539999999999992,0.0,-10.5,6.5,-52.5,45.5,38.0,-27.0,43.3333333333333,-20.0,-7.0,-1,5.079999999999984,-3.3420962471009896,18.838709677419402,76.0,72.0,1.49957832595403,-2,-13.425925925925903,1.0,-0.04150853889943007,-4.545454545454497,5.0,0.20655439595193004,-8,-5.5555555555556,2.0,28.1394923114474,346.0,301.0,0,586.0
0449c55a8c24a59e,2015-09-05 00:00:00,lightweight,1,9.545454545454504,190.0,135.0,1.081730769230802,166.0,117.0,593.0,3.0550754695240983,1057.0,394.0,0,-5.565978736710399,2.0,-1.0,2.8820581014729996,966.0,322.0,-7.6200000000000045,5.0,9.2708333333333,6.8125,5.1666666666667,-12.1041666666667,4.5625,-13.8125,-7.014157014157007,69.0,53.0,8,-2.5400000000000205,-0.13003139377474016,1.335927316130899,1225.0,510.0,0.20375213759222,-4,17.0816098031288,0.0,0.0,-17.741935483871003,29.0,0.46908572728650405,7,8.0495356037152,9.0,3.218353338190802,1402.0,667.0,7,8082.0
1b52b08f195581ad,2015-09-05 00:00:00,women's bantamweight,0,13.690476190476204,10.0,16.0,-7.117960007338098,-10.0,-12.0,917.0,14.180050718512305,171.0,135.0,0,-2.2689075630251097,36.0,27.0,12.290181766858595,209.0,149.0,-15.240000000000009,1.0,-0.25,-18.5,-1.4166666666666998,20.25,5.9166666666667,-5.75,17.5,-22.0,-15.0,-2,-12.700000000000017,0.8779858186724496,9.160708006095398,197.0,150.0,1.7692155663366895,-1,-14.902756234339599,-1.0,-0.455367020795009,19.886363636363598,5.0,1.0346992043705499,27,-2.557544757033199,5.0,13.286749482401703,357.0,289.0,8,625.0
52f0398eb74c139d,2015-09-05 00:00:00,bantamweight,0,13.240875912408796,-224.0,-125.0,10.429292929292899,-17.0,-3.0,-62.0,1.2342585599966966,-434.0,-160.0,0,6.3768115942028984,-34.0,-16.0,2.2786737072451047,-280.0,-79.0,12.699999999999989,-2.0,-27.125,-0.375,1.0,-0.5,13.125,14.125,18.683473389355704,19.0,25.0,-3,7.6200000000000045,-1.1949205237558997,2.430573978373701,-485.0,-179.0,-1.40375519588489,1,11.807849088041898,-1.0,-0.025798217685163993,-4.1666666666667,2.0,0.3659040171188671,5,7.407407407407405,1.0,4.757220878732703,-490.0,-180.0,-14,-895.0
86afc59ec117c1ba,2015-09-05 00:00:00,middleweight,1,-2.7272727272727053,-3.0,-3.0,-0.40229885057470227,31.0,19.0,1041.0,-19.490358126721702,49.0,5.0,0,55.421686746988,82.0,46.0,-3.5070508890251944,163.0,71.0,-5.0800000000000125,0.0,-14.600000000000001,14.799999999999997,-39.6,23.9,20.700000000000003,-6.699999999999999,3.174603174603206,2.0,2.0,9,-12.699999999999989,-1.1054765731428,-9.581105169340503,162.0,70.0,-1.0139125844578603,-9,1.9750603378921952,2.0,0.509770603228547,57.8947368421053,19.0,2.80373831775701,55,-11.3333333333333,11.0,-7.309531075170391,194.0,105.0,29,2414.0
777df8b5e28f42ff,2015-09-05 00:00:00,featherweight,0,3.000612369871405,48.0,23.0,-0.2392344497607013,6.0,4.0,257.0,-6.567142008318399,359.0,81.0,-2,47.6190476190476,20.0,10.0,0.6112144565506021,320.0,66.0,5.0800000000000125,1.0,-1.3333333333333002,-16.6666666666667,11.3333333333333,5.0,29.3333333333333,-27.8333333333333,-12.7674258109041,17.0,6.0,0,7.619999999999976,2.96929335449613,-10.142857142857103,385.0,95.0,-0.09116845702625032,-3,-6.394658145917802,2.0,0.685192234488009,38.4615384615385,24.0,3.42596117244005,28,33.3333333333334,10.0,-15.244135645078998,380.0,89.0,-5,1548.0
d4e98b827e3d6918,2015-08-08 00:00:00,lightweight,0,-14.118490205446697,113.0,48.0,1.5083190794587935,50.0,33.0,-705.0,-4.541220307405695,959.0,302.0,-1,-15.7575757575758,10.0,-2.0,-9.765219540324601,812.0,209.0,0.0,7.0,-13.5833333333333,-12.0,27.4166666666667,-15.33333333333333,0.5,13.1666666666667,9.067261241174293,94.0,76.0,8,2.539999999999992,0.21914845788660964,-11.492201770408904,1019.0,333.0,0.8991568914146097,-10,6.492198933488595,-5.0,-1.43266475644699,-3.3333333333333,-3.0,-1.634769393829131,0,-4.901960784313701,-2.0,-17.5700310678614,995.0,313.0,6,5072.0
2ef16a5ff3710c92,2015-08-08 00:00:00,light heavyweight,1,-6.493506493506494,30.0,15.0,-7.179487179487097,63.0,28.0,509.0,-7.040092077498603,167.0,36.0,0,-8.3333333333333,131.0,85.0,2.743902439024403,350.0,147.0,-2.539999999999992,1.0,-11.714285714285701,8.142857142857139,-9.285714285714299,0.8571428571428967,18.571428571428598,-7.142857142857147,30.0,-19.0,-13.0,-2,-10.159999999999997,1.9675328974506598,-0.9540192161878025,361.0,149.0,1.40191728932975,2,5.998999906241195,1.0,0.04192394857980697,2.6315789473684035,9.0,0.6225273127748798,-3,-8.75,5.0,1.2433369277179978,460.0,228.0,4,1239.0
9d72aaaf34e5b512,2015-08-08 00:00:00,heavyweight,1,65.9420289855072,40.0,37.0,9.195402298850496,46.0,36.0,2045.0,19.3849021435228,119.0,41.0,0,13.006535947712393,67.0,52.0,8.8210875882109,175.0,75.0,-2.539999999999992,0.0,19.2,-4.600000000000001,16.0,-11.799999999999997,0.0,-18.6,14.529914529914507,17.0,17.0,2,-5.0800000000000125,-0.8271176427147199,14.6018987710409,232.0,129.0,-1.9911544363209601,1,-0.3095238095238031,0.0,0.0,-8.823529411764703,15.0,-1.3243728922039197,17,0.0,6.0,24.774774774774798,520.0,385.0,3,3396.0
9900550cc697eef2,2015-08-08 00:00:00,middleweight,1,-12.156862745098003,-2.0,-3.0,-13.492063492063501,-53.0,-35.0,1262.0,-7.162534435261698,98.0,24.0,-1,-36.1111111111111,33.0,14.0,-18.018018018018,44.0,-18.0,-2.5400000000000205,0.0,2.4000000000000004,-7.6,18.950000000000003,-11.600000000000001,-16.900000000000006,13.75,-32.43243243243241,36.0,24.0,-2,5.0800000000000125,-2.1241268583402597,-13.429167287352904,78.0,3.0,-2.31897486056807,3,-3.7957239043982014,3.0,1.00483810941571,36.6666666666667,30.0,3.68440640119092,19,28.571428571428598,11.0,2.3023380331965058,223.0,130.0,-13,1388.0
bd6d144f5c0b6cab,2015-08-08 00:00:00,women's bantamweight,0,6.6666666666667,25.0,17.0,44.927536231884105,20.0,17.0,714.0,-29.632867132867098,119.0,32.0,0,13.3333333333333,-52.0,-17.0,-8.826638477801303,62.0,13.0,-5.0800000000000125,0.0,17.0,19.75,17.0,-37.25,-12.0,-6.0,16.6666666666666,0.0,2.0,-2,-7.6200000000000045,0.2880549682875202,-4.573552137758497,87.0,32.0,-0.51040932581631,-5,3.1926555220608037,0.0,0.0,11.538461538461497,5.0,0.30831571529246027,11,-40.0,4.0,4.4548564628885,158.0,102.0,-2,951.0
92f27d13fc502d33,2015-08-08 00:00:00,flyweight,1,-12.5,84.0,65.0,-0.15197568389059768,87.0,62.0,1537.0,0.5728646930554007,224.0,61.0,0,-11.523809523809604,61.0,48.0,2.5626932325662004,273.0,89.0,-7.6200000000000045,-2.0,8.5,20.0,-14.600000000000001,-4.899999999999999,-4.799999999999997,-3.3000000000000007,36.45320197044331,15.0,17.0,-1,-17.78,-0.8755319318374299,6.203703703703702,372.0,171.0,0.28010129690736996,6,6.2404870624049025,-1.0,-0.955414012738854,32.4324324324324,37.0,2.45510343259832,36,-31.851851851851897,12.0,17.097593248220903,600.0,379.0,2,3457.0
00dcad4611fc63fe,2015-08-08 00:00:00,middleweight,1,22.306763285024097,29.0,47.0,6.5396048260186035,-4.0,6.0,520.0,2.212737836994201,618.0,257.0,0,8.571428571428598,4.0,4.0,0.8822329148041028,508.0,156.0,2.5400000000000205,-1.0,0.7307692307692015,-9.8974358974359,9.961538461538495,0.0,-0.269230769230802,-0.6923076923077005,-1.6431924882628977,81.0,64.0,2,5.0800000000000125,-1.2419539368596597,0.6590208832592026,618.0,267.0,0.12659870385735994,0,6.835426726196296,4.0,0.398053958425475,0.0,10.0,0.0,12,15.686274509803901,0.0,3.1241909385112976,745.0,377.0,4,3962.0
d757f19f3d34934b,2015-08-08 00:00:00,bantamweight,1,-7.142857142857103,31.0,15.0,12.0,40.0,35.0,445.0,1.3217229046805024,-9.0,-1.0,0,-44.0,47.0,25.0,0.5422527649521953,-5.0,-1.0,2.539999999999992,-1.0,10.5,11.5,-36.0,24.5,-51.0,40.0,86.5384615384615,52.0,45.0,-2,167.64,-2.06666666666666,13.937133072407,78.0,59.0,0.23333333333333028,6,-17.9347826086957,0.0,0.0,11.538461538461497,3.0,-1.0,-11,50.0,3.0,13.3448270145715,158.0,120.0,-2,900.0
50d5a170516de2ad,2015-08-08 00:00:00,bantamweight,1,-10.0,5.0,2.0,25.0,-2.0,-1.0,352.0,-4.449472096530901,-25.0,-9.0,1,57.1428571428571,28.0,16.0,15.818686401480097,-1.0,7.0,2.539999999999992,0.0,-2.5,-14.5,-48.5,64.0,26.0,-22.5,-100.0,-3.0,-3.0,-3,177.8,-0.4033161806746701,10.097402597402606,1.0,6.0,-0.2887364208118899,10,-13.636363636363598,2.0,2.0,75.0,-3.0,-0.54373927958834,21,25.0,0.0,11.098961180973305,3.0,8.0,-2,317.0
05e2832cd5ffb7a6,2015-08-23 00:00:00,featherweight,1,-4.275614409157299,135.0,87.0,-8.975588956401296,41.0,17.0,-783.0,-1.0575587532640967,1201.0,445.0,0,-0.27920962199310395,-1.0,-1.0,-3.552702895449997,1108.0,378.0,2.539999999999992,4.0,-4.634615384615401,-6.4166666666667,24.8846153846154,-18.46794871794873,15.647435897435898,-11.435897435897468,-3.4700959379465957,-2.0,-4.0,-1,-12.700000000000017,0.84966937089334,-8.717290794219501,1241.0,461.0,2.3521087176579103,-7,14.663533753916205,-14.0,-2.305236876541805,15.116279069767401,-41.0,-2.135187883529583,14,17.7723177723178,-14.0,-16.781936256420806,1118.0,341.0,-7,2393.0
499557c33e67deaf,2015-08-23 00:00:00,welterweight,1,-4.9102132435466,51.0,25.0,-0.3531073446327966,9.0,5.0,-357.0,6.409682559575998,154.0,96.0,0,-0.9273182957392976,44.0,31.0,7.514277343093404,107.0,86.0,2.539999999999992,2.0,1.2598039215686008,-9.053921568627402,0.3529411764706012,2.5343137254902004,8.0686274509804,-15.3186274509804,-13.641588296760801,49.0,21.0,-1,7.6200000000000045,0.13287466810204984,4.3634677699267,207.0,132.0,0.007421258340130077,5,-4.725387422728701,-1.0,-0.19898813803741397,-14.9538866930172,-25.0,-2.036126163400243,-16,-21.314102564102498,-16.0,10.294976682641902,457.0,365.0,-6,3208.0
