fight_id,event_id,date,division,r_fighter_id,b_fighter_id,winner_id,method,title_fight,odds_red,odds_blue,finish_round,match_time_sec,no_of_rounds,gender
423f32dd018ac218,1e75e6c9de99fa76,2026-05-30,bantamweight,efb96bf3e9ada36f,aa72b0f831d0bfe5,efb96bf3e9ada36f,Submission,0,,,2,282,3,male
a23d84f15207e459,1e75e6c9de99fa76,2026-05-30,light heavyweight,8a65fd9ba31fd3f7,a495f599e787614f,a495f599e787614f,KO/TKO,0,,,1,255,3,male
f74e4afdf6ae29d1,1e75e6c9de99fa76,2026-05-30,heavyweight,f14cf73e51b29254,17923f676f100e16,f14cf73e51b29254,KO/TKO,0,,,1,39,3,male
00959e29e4a10e26,1e75e6c9de99fa76,2026-05-30,bantamweight,d33da8a3d82bdb62,5c84f673b7bb7c15,d33da8a3d82bdb62,KO/TKO,0,,,1,110,3,male
c1c9dfd0c0952f18,1e75e6c9de99fa76,2026-05-30,welterweight,a845f0735bc67405,a53d30163304aa6e,a845f0735bc67405,Decision - Unanimous,0,,,3,300,3,male
7e8749cbf32ef1f8,1e75e6c9de99fa76,2026-05-30,flyweight,ab2b4ff41d6ebe0f,3cf18e01cb6cbde3,,CNC,0,,,2,105,3,male
f6d09973de0f83e7,1e75e6c9de99fa76,2026-05-30,middleweight,e6666480a830f764,33a86e839ad202d8,33a86e839ad202d8,KO/TKO,0,,,1,220,3,male
bc0b3c16246e0d1d,1e75e6c9de99fa76,2026-05-30,welterweight,e0664abaa023fd6f,20a0e4cc5227c117,20a0e4cc5227c117,Decision - Unanimous,0,,,3,300,3,male
3bc0190fb17ba42f,1e75e6c9de99fa76,2026-05-30,bantamweight,7d420039bbfe7c1a,8e6654e9f0461b8f,8e6654e9f0461b8f,KO/TKO,0,,,2,131,3,male
224dce2c0b03e7eb,1e75e6c9de99fa76,2026-05-30,bantamweight,2f43a3e82661fa99,29162be25ebef5f0,2f43a3e82661fa99,Submission,0,,,1,199,3,male
3f719885c9916e06,1e75e6c9de99fa76,2026-05-30,women's strawweight,f0feeb2192937424,2cdb479a0ef0ee1d,f0feeb2192937424,Decision - Unanimous,0,,,3,300,3,female
34d5ec676fb5bce3,1e75e6c9de99fa76,2026-05-30,featherweight,6f4ec5aa3eced219,2b266e623e20737a,2b266e623e20737a,KO/TKO,0,,,1,110,3,male
370ff29489150560,1e75e6c9de99fa76,2026-05-30,women's strawweight,4e30e4250cb08b61,bc7d1ad49fcb2d08,bc7d1ad49fcb2d08,Submission,0,,,1,244,3,female
e4aa608124896794,73abb7a5c57fb443,2026-05-16,featherweight,040a74bb0a465c54,20bccc9bb4ceb23e,040a74bb0a465c54,Decision - Unanimous,0,,,5,300,3,male
fc1266e2892ed111,73abb7a5c57fb443,2026-05-16,featherweight,e93b04e308913c2e,b67d6bacc68d4c92,e93b04e308913c2e,KO/TKO,0,,,2,269,3,male
ecb7ff543dd41bf8,73abb7a5c57fb443,2026-05-16,bantamweight,2e45d08b3f2f02c8,74939a16c7b56f33,74939a16c7b56f33,Submission,0,,,2,248,3,male
57bd683efc797fc1,73abb7a5c57fb443,2026-05-16,catch weight,476fe566d2df676e,f5d82eccdea4e2dd,476fe566d2df676e,Decision - Unanimous,0,,,3,300,3,male
a6ec8573a9d38c51,73abb7a5c57fb443,2026-05-16,bantamweight,0e46690e55a8df75,b6c37948cb226e8c,b6c37948cb226e8c,Submission,0,,,2,145,3,male
ec32745308e2b055,73abb7a5c57fb443,2026-05-16,welterweight,0f1efce7d2571d10,2558ae2e5671e318,2558ae2e5671e318,KO/TKO,0,,,1,211,3,male
6242cda790f2085d,73abb7a5c57fb443,2026-05-16,light heavyweight,3e8118c1ab52f211,64ad3e3b0efa30bb,64ad3e3b0efa30bb,Decision - Unanimous,0,,,3,300,3,male
c9e0aa88afb81dab,73abb7a5c57fb443,2026-05-16,lightweight,de83f920fd302871,20d37922ba85e6fc,de83f920fd302871,KO/TKO,0,,,2,171,3,male
5f7111b982bcf6e3,73abb7a5c57fb443,2026-05-16,women's bantamweight,b9706f80d005036c,e3964ece586e0635,b9706f80d005036c,Decision - Unanimous,0,,,3,300,3,female
48cb604345f11766,73abb7a5c57fb443,2026-05-16,middleweight,f14f644d41ade29f,5f61780fe5e9b6d0,f14f644d41ade29f,KO/TKO,0,,,2,44,3,male
b98ead4eff6bf872,73abb7a5c57fb443,2026-05-16,women's strawweight,87f8699fdcc2c404,9673a497a9da119a,87f8699fdcc2c404,Submission,0,,,2,276,3,female
b482d4452e4d0eee,73abb7a5c57fb443,2026-05-16,flyweight,e8fe9c15d348e778,29162be25ebef5f0,29162be25ebef5f0,Decision - Unanimous,0,,,3,300,3,male
39417b7d07c2fd83,73abb7a5c57fb443,2026-05-16,women's strawweight,9c442aaf149ea982,fc0a4053eb8a3a59,fc0a4053eb8a3a59,Submission,0,,,3,188,3,female
70f1621080b3435c,9eedac48b497de5a,2026-05-09,middleweight,767755fd74662dbf,0d8011111be000b2,0d8011111be000b2,Decision - Unanimous,1,,,5,300,5,male
c85b530861145935,9eedac48b497de5a,2026-05-09,flyweight,17e97649403ba428,4461d7e47375a895,17e97649403ba428,KO/TKO,1,,,5,92,5,male
22ba4f1b0aafbf82,9eedac48b497de5a,2026-05-09,heavyweight,279566840aa55bf2,fc08099550072fe4,279566840aa55bf2,Decision - Unanimous,0,,,3,300,3,male
845b8653f9cf839c,9eedac48b497de5a,2026-05-09,welterweight,45f7cb591c3ab00b,b9437600497350f3,45f7cb591c3ab00b,Decision - Unanimous,0,,,3,300,3,male
1158a27a1a04b971,9eedac48b497de5a,2026-05-09,lightweight,887961364be5ceb3,18968f97ad34f15c,887961364be5ceb3,Submission,0,,,1,260,3,male
770c5302e32916ea,9eedac48b497de5a,2026-05-09,middleweight,2f815ed5f8278ba6,6967153c7edb4d87,2f815ed5f8278ba6,KO/TKO,0,,,2,70,3,male
f88dc6e0c29cff1d,9eedac48b497de5a,2026-05-09,welterweight,58bbef3770bb2dfc,f139d6836efd43dd,f139d6836efd43dd,Submission,0,,,2,73,3,male
ffcb47e17eebe6a6,9eedac48b497de5a,2026-05-09,lightweight,99bd51917728c25d,849c5d9979df5357,99bd51917728c25d,Submission,0,,,3,282,3,male
e50857173607d631,9eedac48b497de5a,2026-05-09,lightweight,d1941565abf50b16,7026eca45f65377b,d1941565abf50b16,Submission,0,,,1,209,3,male
9d35723a53749931,9eedac48b497de5a,2026-05-09,middleweight,9d83f6da776ff7d6,9384e71bca6c409d,9d83f6da776ff7d6,Decision - Unanimous,0,,,3,300,3,male
303018d7459323b4,9eedac48b497de5a,2026-05-09,featherweight,b8bbdeff718dbb7d,e1d40e8782d80bc2,b8bbdeff718dbb7d,Decision - Unanimous,0,,,3,300,3,male
1f5d0b106385b2ac,9eedac48b497de5a,2026-05-09,middleweight,d1feea7a4bdcd503,312f7d7b2b2f7de4,d1feea7a4bdcd503,Submission,0,,,3,252,3,male
e92d89cb2d69235e,9eedac48b497de5a,2026-05-09,flyweight,b62d5280966b2460,88be62d6c1e6dadb,88be62d6c1e6dadb,Decision - Unanimous,0,,,3,300,3,male
eb6d9fef6c374830,872b018076f831b0,2026-05-02,welterweight,6b453bc35a823c3f,7ee0fd831c0fe7c3,7ee0fd831c0fe7c3,KO/TKO,0,,,3,197,3,male
5c7c38dece435cde,872b018076f831b0,2026-05-02,lightweight,08af939f41b5a57b,17734443a833cdf7,17734443a833cdf7,KO/TKO,0,,,1,209,3,male
afec383a96893ec5,872b018076f831b0,2026-05-02,flyweight,c96d9178c9ed9e62,32ab52e5de93092d,32ab52e5de93092d,Decision - Unanimous,0,,,3,300,3,male
cfc884a249141cba,872b018076f831b0,2026-05-02,featherweight,6eedb757f13b9978,b701f095e6ccb149,6eedb757f13b9978,KO/TKO,0,,,1,167,3,male
a564219e7a964aa6,872b018076f831b0,2026-05-02,heavyweight,6747ccd6d1acd266,d0fd0d9ee560dae7,d0fd0d9ee560dae7,KO/TKO,0,,,2,224,3,male
2afaa97901d5587c,872b018076f831b0,2026-05-02,heavyweight,c62fbc117d57b943,cdb7b38b1b357f26,cdb7b38b1b357f26,Decision - Unanimous,0,,,3,300,3,male
46181797eb543a0b,872b018076f831b0,2026-05-02,middleweight,8ebc3a8da015d70c,f96856f9d69fd7e4,8ebc3a8da015d70c,Decision - Unanimous,0,,,3,300,3,male
1cb0711cd49dd95e,872b018076f831b0,2026-05-02,light heavyweight,c15fa95b9a12fde4,7e9b36a9847db116,c15fa95b9a12fde4,KO/TKO,0,,,1,162,3,male
edff38661bf2866b,872b018076f831b0,2026-05-02,middleweight,d4270315cbcf2569,6ac9bc2953c47345,d4270315cbcf2569,Decision - Unanimous,0,,,3,300,3,male
00bde62cac38e5e9,872b018076f831b0,2026-05-02,bantamweight,ed7d329d7c29428d,37098a6e6c27fb66,ed7d329d7c29428d,Decision - Unanimous,0,,,3,300,3,male
827c64369b374989,872b018076f831b0,2026-05-02,middleweight,3261aa79bf6caa64,b4443fae47e7eb9d,b4443fae47e7eb9d,Submission,0,,,3,110,3,male
7ac4ae301ed699ab,872b018076f831b0,2026-05-02,welterweight,f782f953bfe7b5f2,40f3cb27fc7305a1,f782f953bfe7b5f2,Decision - Unanimous,0,,,3,300,3,male
610a640a0cd81ce5,872b018076f831b0,2026-05-02,lightweight,530af2900b5a1693,aebaa8cec15b083d,aebaa8cec15b083d,Submission,0,,,1,236,3,male
f524e42c36028de0,e60d773a0a42048a,2026-04-25,featherweight,cb696ebfb6598724,52c2ae6d2f2d2613,cb696ebfb6598724,Decision - Unanimous,0,,,5,300,3,male
cb745968bd16bf56,e60d773a0a42048a,2026-04-25,women's bantamweight,d3f5d33d61cd00c9,f9ab66e67240db7b,f9ab66e67240db7b,Decision - Unanimous,0,,,3,300,3,female
84951374e4cdc679,e60d773a0a42048a,2026-04-25,lightweight,e132d47bd9efbbe0,262a7d06203657e6,e132d47bd9efbbe0,Decision - Unanimous,0,,,3,300,3,male
f5aff2f858311fbc,e60d773a0a42048a,2026-04-25,bantamweight,113df4fde64735c6,e3b30b573e7f0d19,113df4fde64735c6,Decision - Unanimous,0,,,3,300,3,male
348de8e364ecf041,e60d773a0a42048a,2026-04-25,bantamweight,cc1a8b4b38b92c6d,b9f28e7045fdfce7,b9f28e7045fdfce7,Decision - Unanimous,0,,,3,300,3,male
7e551ddb1494a45f,e60d773a0a42048a,2026-04-25,heavyweight,095854a135e6db55,a67f5afa8d6a1b80,a67f5afa8d6a1b80,KO/TKO,0,,,2,130,3,male
67f24cf244134661,e60d773a0a42048a,2026-04-25,middleweight,260e9e0d4954aea6,9508cc6184cb2450,9508cc6184cb2450,Decision - Unanimous,0,,,3,300,3,male
ef1cd6371a3f18e0,e60d773a0a42048a,2026-04-25,middleweight,3eeec2f53cebdf12,4e6738062d469256,3eeec2f53cebdf12,Submission,0,,,1,134,3,male
dcfd594b68ff5ae1,e60d773a0a42048a,2026-04-25,women's bantamweight,cc8c623cca88f54f,ca80d72da81d7224,ca80d72da81d7224,Decision - Unanimous,0,,,3,300,3,female
d421f3cd158fd055,e60d773a0a42048a,2026-04-25,bantamweight,65adf3856c4d9256,7f6ed67d3ed3c036,7f6ed67d3ed3c036,Decision - Unanimous,0,,,3,300,3,male
c7fb90f1355291e4,e60d773a0a42048a,2026-04-25,lightweight,5d495dec23d7c68e,33a8708747b7f943,5d495dec23d7c68e,Decision - Unanimous,0,,,3,300,3,male
2e7f8d0ad385876d,e60d773a0a42048a,2026-04-25,welterweight,b0d6a1d8ac3d563d,078695e385ec2f57,078695e385ec2f57,Decision - Unanimous,0,,,3,300,3,male
0df4f4ac27cf2d26,e60d773a0a42048a,2026-04-25,women's strawweight,d35298b6df168456,abb68e3c7ca128f2,d35298b6df168456,Decision - Unanimous,0,,,3,300,3,female
32054bf2b36b0e47,c3ac8d0da7b05772,2026-04-18,welterweight,23024fdfc966410a,dd6103dd7127db1d,dd6103dd7127db1d,KO/TKO,0,,,3,128,3,male
b5299e5b946015e5,c3ac8d0da7b05772,2026-04-18,bantamweight,60425d07ef4b91a7,f1d64ae34e088832,f1d64ae34e088832,Decision - Unanimous,0,,,3,300,3,male
e644218737c1a778,c3ac8d0da7b05772,2026-04-18,lightweight,8f4528c10bd34fab,4c88a1db5a46c6a4,4c88a1db5a46c6a4,KO/TKO,0,,,1,125,3,male
5a209522211d7530,c3ac8d0da7b05772,2026-04-18,women's flyweight,a9e260472d321361,9d62c2d8ee151f08,a9e260472d321361,Decision - Unanimous,0,,,3,300,3,female
a661c0bee7c8d5af,c3ac8d0da7b05772,2026-04-18,lightweight,d945aae53e3e54e6,b2a78df161bd67f9,b2a78df161bd67f9,Decision - Unanimous,0,,,3,300,3,male
678440bd8274a18e,c3ac8d0da7b05772,2026-04-18,featherweight,c4d039123e62f6a9,c85bad793cd14e28,c85bad793cd14e28,KO/TKO,0,,,1,80,3,male
9fab4b0ad082f670,c3ac8d0da7b05772,2026-04-18,middleweight,cd0dfd9846bd03b9,0cd0456d6029cec2,0cd0456d6029cec2,Submission,0,,,1,142,3,male
85c7a0f44aa3e10a,c3ac8d0da7b05772,2026-04-18,heavyweight,04c8b08b16a5b99e,1a97a3ef4c758fae,1a97a3ef4c758fae,KO/TKO,0,,,2,283,3,male
bae4de7ef8c0769e,c3ac8d0da7b05772,2026-04-18,women's bantamweight,51e2f44a8dbf6984,07047eb7d17fb0a2,51e2f44a8dbf6984,Decision - Unanimous,0,,,3,300,3,female
0b6c13ab8ad7f82b,c3ac8d0da7b05772,2026-04-18,women's flyweight,6fd953151d981979,5c637af9472ae7cc,6fd953151d981979,Decision - Unanimous,0,,,3,300,3,female
552f7cdaf93e1055,c3ac8d0da7b05772,2026-04-18,catch weight,5fa2974cbd18e05c,0e6b611451a9a7d8,,Decision - Unanimous,0,,,3,300,3,male
32087c183dffcae0,c3ac8d0da7b05772,2026-04-18,bantamweight,e6679e38e7fab7a8,450bcab0968562c4,450bcab0968562c4,KO/TKO,0,,,1,163,3,male
a031f062b7ffefee,f3eb664db7fb1df3,2026-04-11,light heavyweight,009341ed974bad72,9014c02eff8b3d62,9014c02eff8b3d62,KO/TKO,1,,,1,225,5,male
aade9d76ac6c6aef,f3eb664db7fb1df3,2026-04-11,light heavyweight,e90a2f22417af68e,2e5c2aa8e4ab9d82,2e5c2aa8e4ab9d82,KO/TKO,0,,,3,83,3,male
903552edaba48f4a,f3eb664db7fb1df3,2026-04-11,heavyweight,fa6796c55d6c5440,955da1675ad58a50,955da1675ad58a50,Decision - Unanimous,0,,,3,300,3,male
c4d060cff018979a,f3eb664db7fb1df3,2026-04-11,light heavyweight,2e19380f34871c6a,c21f26bbde777573,2e19380f34871c6a,Decision - Unanimous,0,,,3,300,3,male
60949f33201415ca,f3eb664db7fb1df3,2026-04-11,featherweight,d247691a6c0e9034,583ee11abddfc581,d247691a6c0e9034,KO/TKO,0,,,1,246,3,male
10ab34056720b6b4,f3eb664db7fb1df3,2026-04-11,featherweight,98a58c26c5b1ed17,5537efc6e496dd84,5537efc6e496dd84,Decision - Unanimous,0,,,3,300,3,male
b4e16fb13153efdc,f3eb664db7fb1df3,2026-04-11,welterweight,3a46b268013afede,c6aee362c7a7d482,3a46b268013afede,Decision - Unanimous,0,,,3,300,3,male
62b5ce408c150fa8,f3eb664db7fb1df3,2026-04-11,lightweight,72db2a14ffa73ece,323d4ca260dfa0ba,72db2a14ffa73ece,Submission,0,,,2,259,3,male
f506977877074aa6,f3eb664db7fb1df3,2026-04-11,women's strawweight,b08012bbe542592a,8e5d953bdb9ae5e7,b08012bbe542592a,Submission,0,,,2,149,3,female
81d20c833e9a76eb,f3eb664db7fb1df3,2026-04-11,lightweight,06626b6287e1ae1e,e2be0c1a9b886d92,,Decision - Unanimous,0,,,3,300,3,male
20868a67bea63129,f3eb664db7fb1df3,2026-04-11,middleweight,8c0580d4fff106c1,6d4b63c767106d3a,6d4b63c767106d3a,Submission,0,,,1,248,3,male
5b49c3d36907c6df,f3eb664db7fb1df3,2026-04-11,welterweight,feedf3053472fe56,3920d0cc288f9b0d,feedf3053472fe56,Decision - Unanimous,0,,,3,300,3,male
d69bd8e53ec858dc,9a70f67ad2187fa3,2026-04-04,lightweight,b6452706b373eea1,fd406a32a6fb3a29,b6452706b373eea1,Submission,0,,,2,194,3,male
721642e7de112e9e,9a70f67ad2187fa3,2026-04-04,women's strawweight,7dda2cf308f24a02,d25240135aee03e5,7dda2cf308f24a02,Decision - Unanimous,0,,,3,300,3,female
ad487d1c6141d90a,9a70f67ad2187fa3,2026-04-04,light heavyweight,95aff2fd8d09a5f0,49edd0d90f60fb7d,95aff2fd8d09a5f0,Submission,0,,,1,172,3,male
fef80c98b2fba70c,9a70f67ad2187fa3,2026-04-04,bantamweight,d776b5814f2400b4,83455a9d17f57dae,d776b5814f2400b4,KO/TKO,0,,,3,104,3,male
c27bec45d5a29a2c,9a70f67ad2187fa3,2026-04-04,featherweight,6b0a6def604de298,fd7ab338e4953644,6b0a6def604de298,KO/TKO,0,,,1,237,3,male
7924f10aac3543de,9a70f67ad2187fa3,2026-04-04,featherweight,d7c4956d61ae76a9,92aed9d16794f42b,d7c4956d61ae76a9,Decision - Unanimous,0,,,3,300,3,male
0760bc02280574dd,9a70f67ad2187fa3,2026-04-04,heavyweight,ba15006c804a8de0,764d39074a352e33,764d39074a352e33,Decision - Unanimous,0,,,3,300,3,male
af2a9d47ca8115e4,9a70f67ad2187fa3,2026-04-04,flyweight,3fa97913cfd205d3,2bd98ab77a8daa75,3fa97913cfd205d3,KO/TKO,0,,,2,296,3,male
9c9c26679701b84d,9a70f67ad2187fa3,2026-04-04,lightweight,f9b200db02b488d9,65db4065e2bc107d,65db4065e2bc107d,KO/TKO,0,,,2,52,3,male
74bb036ef0493bf7,9a70f67ad2187fa3,2026-04-04,women's bantamweight,81d2c551886bd5a1,3c26c420584d912d,81d2c551886bd5a1,KO/TKO,0,,,2,264,3,female
e284a194fb4648a9,9a70f67ad2187fa3,2026-04-04,middleweight,3bc3f60b21cddc6a,147e70aa6cc48cfc,147e70aa6cc48cfc,Submission,0,,,3,207,3,male
caf13346cbcfdb03,9a70f67ad2187fa3,2026-04-04,women's flyweight,27b388f0aab49780,a4a80dd7336ffd59,27b388f0aab49780,Decision - Unanimous,0,,,3,300,3,female
a5a749aa0061fdb4,9a70f67ad2187fa3,2026-04-04,lightweight,eee0ef3e2b14816b,6142edbd477d20c9,eee0ef3e2b14816b,Decision - Unanimous,0,,,3,300,3,male
85e94a6c071fd9fa,5c38639f860a5542,2026-03-28,middleweight,1338e2c7480bdf9e,c1085e1701b13eca,c1085e1701b13eca,KO/TKO,0,,,2,258,3,male
9a0ecee6e8ca173f,5c38639f860a5542,2026-03-28,women's flyweight,e8b731feff72294b,6a740daf1b279661,e8b731feff72294b,KO/TKO,0,,,1,162,3,female
6102e7a6dcbc62f0,5c38639f860a5542,2026-03-28,welterweight,c58f51dedb310998,d8da10db80131bec,c58f51dedb310998,Submission,0,,,1,63,3,male
f9f5071b993a5f4b,5c38639f860a5542,2026-03-28,featherweight,902ec2cc48c8ae8a,640a0f838f057a81,640a0f838f057a81,KO/TKO,0,,,1,213,3,male
e32dc26b11d1f81d,5c38639f860a5542,2026-03-28,middleweight,841695e02c99a521,7674b836ce0698a0,7674b836ce0698a0,KO/TKO,0,,,3,219,3,male
a76e14495e61cf19,5c38639f860a5542,2026-03-28,lightweight,809bd1a871491508,31f8081c7600da93,809bd1a871491508,KO/TKO,0,,,1,24,3,male
fa96d6252579b51e,5c38639f860a5542,2026-03-28,lightweight,e4a47b07044ddd72,ae81a3ac7b260411,ae81a3ac7b260411,Decision - Unanimous,0,,,3,300,3,male
689384b01b40ef5c,5c38639f860a5542,2026-03-28,lightweight,971246648e162f0d,07bc580bdf3eb9c8,07bc580bdf3eb9c8,KO/TKO,0,,,1,176,3,male
08d4e3864c44f8a5,5c38639f860a5542,2026-03-28,heavyweight,c9cf753cfdf77fc2,bc7f4b2d4c2724a2,bc7f4b2d4c2724a2,Decision - Unanimous,0,,,3,300,3,male
1c50e43770ba84fc,5c38639f860a5542,2026-03-28,women's flyweight,04835018f90b118c,a6eb54ae17a551be,04835018f90b118c,KO/TKO,0,,,1,191,3,female
dbf1ee1a1912c735,5c38639f860a5542,2026-03-28,light heavyweight,b4b496ec2197ee3e,0abcf6bc47191219,b4b496ec2197ee3e,KO/TKO,0,,,2,245,3,male
a997593977ba8cad,5c38639f860a5542,2026-03-28,bantamweight,5987b2458f4b5290,0232cabbc30a2372,,Decision - Unanimous,0,,,3,300,3,male
796e1151896195aa,5c38639f860a5542,2026-03-28,women's strawweight,545092d13c67aa49,7138a15258dabf20,545092d13c67aa49,Decision - Unanimous,0,,,3,300,3,female
346e3897c2ead99a,69108cb8b32efe04,2026-03-21,featherweight,76e2870ffafbe38f,396fe87b84ac2e1c,76e2870ffafbe38f,Decision - Unanimous,0,,,5,300,3,male
fa534aaa5b997a69,69108cb8b32efe04,2026-03-21,featherweight,b1de86d835638319,01c9e4013afce141,b1de86d835638319,Decision - Unanimous,0,,,3,300,3,male
5ee11b727e89e8ad,69108cb8b32efe04,2026-03-21,welterweight,a67d071163962af8,8b6e5dc2ba1edbe7,a67d071163962af8,Decision - Unanimous,0,,,3,300,3,male
43e26b46cbb51985,69108cb8b32efe04,2026-03-21,light heavyweight,1c23ec2f1b71be40,be9bdec19b7e9ffe,1c23ec2f1b71be40,KO/TKO,0,,,1,28,3,male
562d916f55918901,69108cb8b32efe04,2026-03-21,middleweight,327d5f279895110d,a93f94c923c3a9cb,a93f94c923c3a9cb,Decision - Unanimous,0,,,3,300,3,male
4e58bcc0d27042fd,69108cb8b32efe04,2026-03-21,featherweight,9d51798e61f2e0c7,d964a59c48381cb6,d964a59c48381cb6,KO/TKO,0,,,2,31,3,male
3ee578ddd071ad4c,69108cb8b32efe04,2026-03-21,lightweight,f6ad6a1e4d600e0d,1d2d98ddd05b38fb,f6ad6a1e4d600e0d,Decision - Unanimous,0,,,3,300,3,male
3b9f50f07d9a1601,69108cb8b32efe04,2026-03-21,featherweight,329e403448756217,5b43d68174b6e2ab,329e403448756217,Decision - Unanimous,0,,,3,300,3,male
90187edeeda7e6d6,69108cb8b32efe04,2026-03-21,heavyweight,39d309957c5c210d,e564146b9cf6dbef,39d309957c5c210d,Decision - Unanimous,0,,,3,300,3,male
8817bd21b6d0a989,69108cb8b32efe04,2026-03-21,middleweight,3cc506f115cbb9d5,6d48a2df51749d91,3cc506f115cbb9d5,Decision - Unanimous,0,,,3,300,3,male
bfd17ed83ec5b598,69108cb8b32efe04,2026-03-21,heavyweight,cdb7b38b1b357f26,d0fd0d9ee560dae7,d0fd0d9ee560dae7,KO/TKO,0,,,1,108,3,male
bbe0f3653de9f6a8,69108cb8b32efe04,2026-03-21,lightweight,52b6bf4528130e86,597499ac7a5aac62,597499ac7a5aac62,Decision - Unanimous,0,,,3,300,3,male
216bc9b661485017,69108cb8b32efe04,2026-03-21,women's strawweight,cfbb3edab781dfd2,4948e412fa6ab67d,cfbb3edab781dfd2,KO/TKO,0,,,2,77,3,female
f594fc5c2bc6237e,babc6b5745335f18,2026-03-14,featherweight,fba03cd6cc28dc41,239d8e5359022f3b,239d8e5359022f3b,KO/TKO,0,,,1,213,3,male
3b7b771b9578383d,babc6b5745335f18,2026-03-14,women's strawweight,3df5493bb279226f,38c7f72747f4f712,38c7f72747f4f712,Decision - Unanimous,0,,,3,300,3,female
8bee5192baec71d8,babc6b5745335f18,2026-03-14,featherweight,8fd808923cffff82,7d6ceff6747f2de2,7d6ceff6747f2de2,Decision - Unanimous,0,,,3,300,3,male
e0acd0cf4930671b,babc6b5745335f18,2026-03-14,featherweight,6eedb757f13b9978,2dbc60c52de126d8,6eedb757f13b9978,KO/TKO,0,,,2,300,3,male
db7694f4513120d5,babc6b5745335f18,2026-03-14,light heavyweight,cd13728ae1151f46,46e2011d92463b7e,cd13728ae1151f46,Submission,0,,,1,264,3,male
fc9168fd102e2e66,babc6b5745335f18,2026-03-14,flyweight,814e5233e2acf2ee,294aa73dbf37d281,814e5233e2acf2ee,Decision - Unanimous,0,,,3,300,3,male
f26c0bdf7689aea2,babc6b5745335f18,2026-03-14,welterweight,5442f1bc4b47eaf3,bf2c8e01b07d3eb1,bf2c8e01b07d3eb1,Decision - Unanimous,0,,,3,300,3,male
2c330a6f7f1e55f0,babc6b5745335f18,2026-03-14,heavyweight,71171fc96445bf65,e56cee1ad697db04,71171fc96445bf65,Decision - Unanimous,0,,,3,300,3,male
f44b4e998b6829f6,babc6b5745335f18,2026-03-14,bantamweight,7478b7f959ba61f5,a474aade8eb3a8f0,7478b7f959ba61f5,Submission,0,,,2,64,3,male
c769dd861357af9f,babc6b5745335f18,2026-03-14,lightweight,4bdedbdeedff7d1d,5870c541798124ae,5870c541798124ae,KO/TKO,0,,,3,252,3,male
cff81d681a01ae18,babc6b5745335f18,2026-03-14,middleweight,0c6d9ea8306c029e,cad24459b28592ca,cad24459b28592ca,Decision - Unanimous,0,,,3,300,3,male
8cab057e6549afd0,babc6b5745335f18,2026-03-14,women's bantamweight,eff9074bc066f0f2,60193e707634e560,eff9074bc066f0f2,Submission,0,,,1,127,3,female
32d371462c539bee,babc6b5745335f18,2026-03-14,bantamweight,6fc506e1099afe20,ec3bd30378d63dd1,ec3bd30378d63dd1,Decision - Unanimous,0,,,3,300,3,male
244285b7fd0ddece,babc6b5745335f18,2026-03-14,women's strawweight,e375cb5caf4717b6,e94085e821bd81de,e375cb5caf4717b6,Decision - Unanimous,0,,,3,300,3,female
f030febede41c661,15ec018d144710db,2026-03-07,lightweight,150ff4cc642270b9,07225ba28ae309b6,07225ba28ae309b6,Decision - Unanimous,0,,,5,300,3,male
d564db29997e1371,15ec018d144710db,2026-03-07,middleweight,4126a78111c0855a,d549cefc7c54ab78,4126a78111c0855a,Decision - Unanimous,0,,,3,300,3,male
bed89a91da9d04c1,15ec018d144710db,2026-03-07,bantamweight,05339613bf8e9808,fe2babf95de24fb1,fe2babf95de24fb1,Decision - Unanimous,0,,,3,300,3,male
f02c0adc4ae629c6,15ec018d144710db,2026-03-07,lightweight,519e4fe37ce9ff75,511e82663651438d,519e4fe37ce9ff75,KO/TKO,0,,,2,113,3,male
6a4738656c493ee9,15ec018d144710db,2026-03-07,middleweight,d1c65d2cf2925ddd,1e719d4b676dc19a,d1c65d2cf2925ddd,KO/TKO,0,,,1,107,3,male
ecd16d14a138d7fb,15ec018d144710db,2026-03-07,bantamweight,d8c7c61b176e3994,86bace9e4ad85542,d8c7c61b176e3994,Decision - Unanimous,0,,,3,300,3,male
9c8d5dbd8905a715,15ec018d144710db,2026-03-07,middleweight,ad5cb64af10fc946,f14f644d41ade29f,ad5cb64af10fc946,Decision - Unanimous,0,,,3,300,3,male
6feb49a6b7e8433c,15ec018d144710db,2026-03-07,featherweight,cd3d7e37ff2d679c,a112097ad877a48f,a112097ad877a48f,Submission,0,,,2,40,3,male
f661ef429055f8c1,15ec018d144710db,2026-03-07,flyweight,7f6ed67d3ed3c036,17cb6d8e8187f304,17cb6d8e8187f304,Decision - Unanimous,0,,,3,300,3,male
a22fd3735819d858,15ec018d144710db,2026-03-07,flyweight,3cf18e01cb6cbde3,c051c2e12d692b8a,3cf18e01cb6cbde3,Decision - Unanimous,0,,,3,300,3,male
cc03e698c4b7da52,15ec018d144710db,2026-03-07,light heavyweight,d6a8edb7410223a0,709fadb644ee3f51,709fadb644ee3f51,Decision - Unanimous,0,,,3,300,3,male
a5abdc461cb1538e,15ec018d144710db,2026-03-07,light heavyweight,d62e280d0f7b6d6f,69898645d600abdb,69898645d600abdb,KO/TKO,0,,,1,162,3,male
